	specimen_id	dendrite_type	cell_firing_rate	threshold_i_long_square	sweep_number	sweep_FR	stimulus_absolute_amplitude	nm_volume
2267	527942865	spiny	2.7125264471328596	70.0	37	3.000060001200024	110.000002162547	7324.4656032112025
2268	527942865	spiny	2.7125264471328596	70.0	38	4.000080001600032	129.99999687846	7324.4656032112025
2269	527942865	spiny	2.7125264471328596	70.0	39	6.000120002400048	149.999998533268	7324.4656032112025
2270	527942865	spiny	2.7125264471328596	70.0	40	8.000160003200063	170.000000188075	7324.4656032112025
2271	527942865	spiny	2.7125264471328596	70.0	41	10.00020000400008	190.000001842883	7324.4656032112025
2272	527942865	spiny	2.7125264471328596	70.0	42	12.000240004800096	210.00000349769	7324.4656032112025
2274	527942865	spiny	2.7125264471328596	70.0	44	2.000040000800016	90.0000005077395	7324.4656032112025
2275	527942865	spiny	2.7125264471328596	70.0	45	2.000040000800016	90.0000005077395	7324.4656032112025
2276	527942865	spiny	2.7125264471328596	70.0	46	2.000040000800016	90.0000005077395	7324.4656032112025
2277	527942865	spiny	2.7125264471328596	70.0	47	2.000040000800016	90.0000005077395	7324.4656032112025
2285	527952884	spiny	12.739443633752598	50.0	37	3.000060001200024	50.0000006675716	2222.127063469954
2286	527952884	spiny	12.739443633752598	50.0	39	12.000240004800096	90.0000005077395	2222.127063469954
2287	527952884	spiny	12.739443633752598	50.0	40	17.000340006800137	110.000002162547	2222.127063469954
2288	527952884	spiny	12.739443633752598	50.0	41	21.00042000840017	129.99999687846	2222.127063469954
2289	527952884	spiny	12.739443633752598	50.0	42	25.000500010000202	149.999998533268	2222.127063469954
2290	527952884	spiny	12.739443633752598	50.0	43	29.00058001160023	170.000000188075	2222.127063469954
2292	527952884	spiny	12.739443633752598	50.0	50	1.000020000400008	59.9999980255284	2222.127063469954
2293	527952884	spiny	12.739443633752598	50.0	51	2.000040000800016	59.9999980255284	2222.127063469954
2301	528015670	spiny	17.0220009362101	30.0	26	1.000020000400008	29.9999990127642	3467.4819595875597
2302	528015670	spiny	17.0220009362101	30.0	27	10.00020000400008	50.0000006675716	3467.4819595875597
2303	528015670	spiny	17.0220009362101	30.0	28	17.000340006800137	69.9999988529321	3467.4819595875597
2304	528015670	spiny	17.0220009362101	30.0	29	23.000460009200186	90.0000005077395	3467.4819595875597
2305	528015670	spiny	17.0220009362101	30.0	30	29.00058001160023	110.000002162547	3467.4819595875597
2306	528015670	spiny	17.0220009362101	30.0	31	34.000680013600274	129.99999687846	3467.4819595875597
2307	528015670	spiny	17.0220009362101	30.0	33	45.00090001800036	170.000000188075	3467.4819595875597
2308	528015670	spiny	17.0220009362101	30.0	34	2.000040000800016	29.9999990127642	3467.4819595875597
2309	528015670	spiny	17.0220009362101	30.0	35	2.000040000800016	29.9999990127642	3467.4819595875597
2310	528015670	spiny	17.0220009362101	30.0	36	2.000040000800016	29.9999990127642	3467.4819595875597
2311	528015670	spiny	17.0220009362101	30.0	37	1.000020000400008	29.9999990127642	3467.4819595875597
2325	528022041	weird_spiny	64.8508430609598	150.0	80	1.000020000400008	149.999998533268	12111.044713809995
2326	528022041	weird_spiny	64.8508430609598	150.0	81	2.000040000800016	170.000000188075	12111.044713809995
2327	528022041	weird_spiny	64.8508430609598	150.0	82	2.000040000800016	190.000001842883	12111.044713809995
2328	528022041	weird_spiny	64.8508430609598	150.0	83	2.000040000800016	210.00000349769	12111.044713809995
2329	528022041	weird_spiny	64.8508430609598	150.0	84	2.000040000800016	230.000005152498	12111.044713809995
2330	528022041	weird_spiny	64.8508430609598	150.0	85	2.000040000800016	249.999992929517	12111.044713809995
2331	528022041	weird_spiny	64.8508430609598	150.0	86	2.000040000800016	269.999994584325	12111.044713809995
2332	528022041	weird_spiny	64.8508430609598	150.0	87	3.000060001200024	289.999996239132	12111.044713809995
2333	528022041	weird_spiny	64.8508430609598	150.0	88	3.000060001200024	309.999997893939	12111.044713809995
2334	528022041	weird_spiny	64.8508430609598	150.0	89	1.000020000400008	159.999999360672	12111.044713809995
2337	528022041	weird_spiny	64.8508430609598	150.0	92	1.000020000400008	159.999999360672	12111.044713809995
2338	528022041	weird_spiny	64.8508430609598	150.0	93	1.000020000400008	159.999999360672	12111.044713809995
2339	528022041	weird_spiny	64.8508430609598	150.0	94	1.000020000400008	159.999999360672	12111.044713809995
2340	528022041	weird_spiny	64.8508430609598	150.0	95	1.000020000400008	159.999999360672	12111.044713809995
2361	528038990	spiny	1.14953099135553	290.0	68	1.000020000400008	289.999996239132	10323.322086510085
2362	528038990	spiny	1.14953099135553	290.0	69	1.000020000400008	309.999997893939	10323.322086510085
2363	528038990	spiny	1.14953099135553	290.0	70	2.000040000800016	329.999999548747	10323.322086510085
2364	528038990	spiny	1.14953099135553	290.0	71	4.000080001600032	350.000001203554	10323.322086510085
2365	528038990	spiny	1.14953099135553	290.0	72	4.000080001600032	370.000002858362	10323.322086510085
2366	528038990	spiny	1.14953099135553	290.0	73	5.00010000200004	390.000004513169	10323.322086510085
2367	528038990	spiny	1.14953099135553	290.0	74	6.000120002400048	410.000006167976	10323.322086510085
2368	528038990	spiny	1.14953099135553	290.0	75	6.000120002400048	430.000007822784	10323.322086510085
2371	528038990	spiny	1.14953099135553	290.0	78	1.000020000400008	299.999997066536	10323.322086510085
2372	528038990	spiny	1.14953099135553	290.0	79	1.000020000400008	299.999997066536	10323.322086510085
2373	528038990	spiny	1.14953099135553	290.0	80	1.000020000400008	299.999997066536	10323.322086510085
2374	528038990	spiny	1.14953099135553	290.0	81	1.000020000400008	299.999997066536	10323.322086510085
2376	528038990	spiny	1.14953099135553	290.0	94	1.000020000400008	309.999997893939	10323.322086510085
2381	528042185	spiny	7.16760243698481	60.0	33	1.000020000400008	69.9999988529321	5414.534443231707
2382	528042185	spiny	7.16760243698481	60.0	35	7.000140002800056	110.000002162547	5414.534443231707
2383	528042185	spiny	7.16760243698481	60.0	39	14.000280005600112	190.000001842883	5414.534443231707
2384	528042185	spiny	7.16760243698481	60.0	40	16.000320006400127	210.00000349769	5414.534443231707
2385	528042185	spiny	7.16760243698481	60.0	41	1.000020000400008	59.9999980255284	5414.534443231707
2386	528042185	spiny	7.16760243698481	60.0	44	1.000020000400008	69.9999988529321	5414.534443231707
2387	528042185	spiny	7.16760243698481	60.0	47	1.000020000400008	69.9999988529321	5414.534443231707
2400	528614014	spiny	5.91519969714177	70.0	38	3.000060001200024	69.9999988529321	12093.270674916059
2401	528614014	spiny	5.91519969714177	70.0	39	4.000080001600032	90.0000005077395	12093.270674916059
2402	528614014	spiny	5.91519969714177	70.0	40	6.000120002400048	110.000002162547	12093.270674916059
2403	528614014	spiny	5.91519969714177	70.0	41	7.000140002800056	129.99999687846	12093.270674916059
2404	528614014	spiny	5.91519969714177	70.0	42	8.000160003200063	149.999998533268	12093.270674916059
2405	528614014	spiny	5.91519969714177	70.0	43	10.00020000400008	170.000000188075	12093.270674916059
2406	528614014	spiny	5.91519969714177	70.0	44	11.000220004400088	190.000001842883	12093.270674916059
2407	528614014	spiny	5.91519969714177	70.0	45	11.000220004400088	210.00000349769	12093.270674916059
2408	528614014	spiny	5.91519969714177	70.0	51	3.000060001200024	90.0000005077395	12093.270674916059
2409	528614014	spiny	5.91519969714177	70.0	52	2.000040000800016	90.0000005077395	12093.270674916059
2423	528623840	spiny	3.8678734431809403	170.0	53	1.000020000400008	170.000000188075	4704.086616121056
2424	528623840	spiny	3.8678734431809403	170.0	54	1.000020000400008	190.000001842883	4704.086616121056
2425	528623840	spiny	3.8678734431809403	170.0	55	4.000080001600032	210.00000349769	4704.086616121056
2426	528623840	spiny	3.8678734431809403	170.0	56	6.000120002400048	230.000005152498	4704.086616121056
2427	528623840	spiny	3.8678734431809403	170.0	59	11.000220004400088	289.999996239132	4704.086616121056
2428	528623840	spiny	3.8678734431809403	170.0	63	2.000040000800016	210.00000349769	4704.086616121056
2429	528623840	spiny	3.8678734431809403	170.0	64	1.000020000400008	210.00000349769	4704.086616121056
2430	528623840	spiny	3.8678734431809403	170.0	65	2.000040000800016	210.00000349769	4704.086616121056
2431	528623840	spiny	3.8678734431809403	170.0	66	2.000040000800016	210.00000349769	4704.086616121056
2443	528636794	spiny	11.3697440773969	110.0	40	12.000240004800096	170.000000188075	7107.722593766745
2444	528636794	spiny	11.3697440773969	110.0	43	25.000500010000202	230.000005152498	7107.722593766745
2447	528636794	spiny	11.3697440773969	110.0	48	1.000020000400008	110.000002162547	7107.722593766745
2448	528636794	spiny	11.3697440773969	110.0	49	1.000020000400008	110.000002162547	7107.722593766745
2449	528636794	spiny	11.3697440773969	110.0	50	1.000020000400008	110.000002162547	7107.722593766745
2457	528638057	spiny	7.64726446425452	70.0	34	2.000040000800016	69.9999988529321	22979.814381507134
2458	528638057	spiny	7.64726446425452	70.0	35	6.000120002400048	90.0000005077395	22979.814381507134
2459	528638057	spiny	7.64726446425452	70.0	36	8.000160003200063	110.000002162547	22979.814381507134
2460	528638057	spiny	7.64726446425452	70.0	38	12.000240004800096	149.999998533268	22979.814381507134
2461	528638057	spiny	7.64726446425452	70.0	39	15.00030000600012	170.000000188075	22979.814381507134
2462	528638057	spiny	7.64726446425452	70.0	41	18.000360007200143	210.00000349769	22979.814381507134
2463	528638057	spiny	7.64726446425452	70.0	61	1.000020000400008	100.000001335143	22979.814381507134
2464	528687520	aspiny	25.1256281407035	120.0	20	1.000020000400008	-110.000002162547	9877.010790912873
2473	528687520	aspiny	25.1256281407035	120.0	32	2.000040000800016	129.99999687846	9877.010790912873
2474	528687520	aspiny	25.1256281407035	120.0	33	2.000040000800016	149.999998533268	9877.010790912873
2475	528687520	aspiny	25.1256281407035	120.0	34	4.000080001600032	170.000000188075	9877.010790912873
2476	528687520	aspiny	25.1256281407035	120.0	35	12.000240004800096	190.000001842883	9877.010790912873
2477	528687520	aspiny	25.1256281407035	120.0	36	23.000460009200186	210.00000349769	9877.010790912873
2478	528687520	aspiny	25.1256281407035	120.0	37	31.000620012400248	230.000005152498	9877.010790912873
2479	528687520	aspiny	25.1256281407035	120.0	38	38.000760015200306	249.999992929517	9877.010790912873
2480	528687520	aspiny	25.1256281407035	120.0	39	44.00088001760035	269.999994584325	9877.010790912873
2481	528687520	aspiny	25.1256281407035	120.0	40	1.000020000400008	119.999996051057	9877.010790912873
2482	528687520	aspiny	25.1256281407035	120.0	41	1.000020000400008	119.999996051057	9877.010790912873
2483	528687520	aspiny	25.1256281407035	120.0	42	1.000020000400008	119.999996051057	9877.010790912873
2484	528687520	aspiny	25.1256281407035	120.0	43	1.000020000400008	119.999996051057	9877.010790912873
2498	529807751	aspiny	28.08078626201529	150.0	37	1.000020000400008	149.999998533268	5534.297948263755
2499	529807751	aspiny	28.08078626201529	150.0	38	11.000220004400088	170.000000188075	5534.297948263755
2500	529807751	aspiny	28.08078626201529	150.0	39	27.000540010800215	190.000001842883	5534.297948263755
2501	529807751	aspiny	28.08078626201529	150.0	40	39.00078001560031	210.00000349769	5534.297948263755
2502	529807751	aspiny	28.08078626201529	150.0	41	51.00102002040041	230.000005152498	5534.297948263755
2503	529807751	aspiny	28.08078626201529	150.0	42	60.00120002400048	249.999992929517	5534.297948263755
2504	529807751	aspiny	28.08078626201529	150.0	43	71.00142002840057	269.999994584325	5534.297948263755
2505	529807751	aspiny	28.08078626201529	150.0	44	79.00158003160064	289.999996239132	5534.297948263755
2507	529807751	aspiny	28.08078626201529	150.0	46	4.000080001600032	149.999998533268	5534.297948263755
2508	529807751	aspiny	28.08078626201529	150.0	47	1.000020000400008	149.999998533268	5534.297948263755
2509	529807751	aspiny	28.08078626201529	150.0	48	1.000020000400008	149.999998533268	5534.297948263755
2510	529807751	aspiny	28.08078626201529	150.0	49	1.000020000400008	149.999998533268	5534.297948263755
2524	529845713	spiny	4.755450935634969	210.0	54	1.000020000400008	210.00000349769	9374.553815795594
2525	529845713	spiny	4.755450935634969	210.0	55	5.00010000200004	230.000005152498	9374.553815795594
2526	529845713	spiny	4.755450935634969	210.0	56	5.00010000200004	249.999992929517	9374.553815795594
2527	529845713	spiny	4.755450935634969	210.0	57	7.000140002800056	269.999994584325	9374.553815795594
2528	529845713	spiny	4.755450935634969	210.0	58	8.000160003200063	289.999996239132	9374.553815795594
2529	529845713	spiny	4.755450935634969	210.0	59	10.00020000400008	309.999997893939	9374.553815795594
2530	529845713	spiny	4.755450935634969	210.0	60	11.000220004400088	329.999999548747	9374.553815795594
2531	529845713	spiny	4.755450935634969	210.0	61	13.000260005200104	350.000001203554	9374.553815795594
2532	529845713	spiny	4.755450935634969	210.0	63	1.000020000400008	210.00000349769	9374.553815795594
2533	529845713	spiny	4.755450935634969	210.0	64	1.000020000400008	210.00000349769	9374.553815795594
2534	529845713	spiny	4.755450935634969	210.0	65	1.000020000400008	210.00000349769	9374.553815795594
2546	529863215	weird_spiny	103.305785123968	110.0	41	1.000020000400008	110.000002162547	8273.97702448256
2547	529863215	weird_spiny	103.305785123968	110.0	42	2.000040000800016	129.99999687846	8273.97702448256
2548	529863215	weird_spiny	103.305785123968	110.0	43	2.000040000800016	149.999998533268	8273.97702448256
2549	529863215	weird_spiny	103.305785123968	110.0	44	2.000040000800016	170.000000188075	8273.97702448256
2550	529863215	weird_spiny	103.305785123968	110.0	47	7.000140002800056	230.000005152498	8273.97702448256
2554	529863215	weird_spiny	103.305785123968	110.0	52	1.000020000400008	129.99999687846	8273.97702448256
2555	529863215	weird_spiny	103.305785123968	110.0	53	1.000020000400008	129.99999687846	8273.97702448256
2556	529863215	weird_spiny	103.305785123968	110.0	54	1.000020000400008	129.99999687846	8273.97702448256
2557	529863215	weird_spiny	103.305785123968	110.0	55	1.000020000400008	129.99999687846	8273.97702448256
2578	529878215	spiny	7.42390497401633	290.0	78	1.000020000400008	289.999996239132	4611.912975784641
2579	529878215	spiny	7.42390497401633	290.0	79	1.000020000400008	309.999997893939	4611.912975784641
2580	529878215	spiny	7.42390497401633	290.0	80	2.000040000800016	329.999999548747	4611.912975784641
2581	529878215	spiny	7.42390497401633	290.0	81	3.000060001200024	350.000001203554	4611.912975784641
2582	529878215	spiny	7.42390497401633	290.0	82	7.000140002800056	370.000002858362	4611.912975784641
2583	529878215	spiny	7.42390497401633	290.0	83	9.000180003600072	390.000004513169	4611.912975784641
2584	529878215	spiny	7.42390497401633	290.0	84	10.00020000400008	410.000006167976	4611.912975784641
2585	529878215	spiny	7.42390497401633	290.0	85	12.000240004800096	430.000007822784	4611.912975784641
2588	529878215	spiny	7.42390497401633	290.0	88	1.000020000400008	309.999997893939	4611.912975784641
2589	529878215	spiny	7.42390497401633	290.0	89	1.000020000400008	309.999997893939	4611.912975784641
2590	529878215	spiny	7.42390497401633	290.0	90	1.000020000400008	309.999997893939	4611.912975784641
2591	529878215	spiny	7.42390497401633	290.0	91	1.000020000400008	309.999997893939	4611.912975784641
2595	529878215	spiny	7.42390497401633	290.0	106	1.000020000400008	370.000002858362	4611.912975784641
2606	529898751	spiny	5.30579038590783	90.0	47	1.000020000400008	90.0000005077395	8262.554767645624
2607	529898751	spiny	5.30579038590783	90.0	49	4.000080001600032	129.99999687846	8262.554767645624
2608	529898751	spiny	5.30579038590783	90.0	50	7.000140002800056	149.999998533268	8262.554767645624
2609	529898751	spiny	5.30579038590783	90.0	51	9.000180003600072	170.000000188075	8262.554767645624
2610	529898751	spiny	5.30579038590783	90.0	52	11.000220004400088	190.000001842883	8262.554767645624
2611	529898751	spiny	5.30579038590783	90.0	53	13.000260005200104	210.00000349769	8262.554767645624
